"Länderarbeitskreis Energiebilanzen"
"Vollständige Energiebilanz "
"Einheit: Terajoule"
" "
Land;Jahr;Bilanzzeile;Anm;Insgesamt;"Kohle (roh)";Briketts;Koks;"Andere Steinkohlen produkte";"Kohle (roh)";Briketts;"Koks, Hartbraun kohle, andere Braunkohlen produkte";"Erdöl (roh)";Rohbenzin;"Ottokraft stoffe";"Dieselkraft stoffe";"Flugturbinen kraftstoffe";"Heizöl leicht";"Heizöl schwer";Petrolkoks;"Andere Mineralöl produkte";Flüssiggas;Raffineriegas;"Kokereigas, Stadtgas";"Gichtgas, Konvertergas";"Erdgas, Erdölgas";"Grubengas, sonstige Gase";"Klärgas, Deponiegas";Wasserkraft;Windkraft;Solarenergie;"Biomasse 1)";"Sonstige erneuerbare Energien 2)";Strom;Kernenergie;Fernwärme;"Andere Energieträger";Stand
Baden-Württemberg;2018;"Umw-Ausstoß: Wasserkraftwerke";LAK3);20915.001864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20915.001864;0;0;0;21.04.2022
Baden-Württemberg;2018;"Umw-Ausstoß: Windkraft-, Fotovoltaik- und andere Anlagen";LAK3);39466.8287392157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38252.8079500157;0;1214.0207892;0;21.04.2022
Baden-Württemberg;2018;"Umw-Ausstoß: Heizwerke";"LAK3), LAK2)";11064.92049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11064.92049;0;21.04.2022
Baden-Württemberg;2018;"Umw-Ausstoß: Hochöfen, Konverter";LAK3);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.04.2022
Baden-Württemberg;2018;"Umw-Ausstoß: Raffinerien";LAK3);609816.413740341;0;0;0;0;0;0;0;0;11968.567028;203941.334510172;183325.208990784;0;84618.956784576;20488.042998499;15352.084832;35177.855162722;29024.00810316;25920.355330428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.04.2022
Baden-Württemberg;2018;"Umw-Ausstoß: Sonstige Energieerzeuger";LAK3);424.562821783338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;424.562821783338;0;0;0;21.04.2022
Baden-Württemberg;2018;"Umw-Ausstoß: Insgesamt";LAK3);875346.24074934;0;0;0;0;0;0;0;0;11968.567028;203941.334510172;183325.208990784;0;84618.956784576;20488.042998499;15352.084832;35177.855162722;29024.00810316;25920.355330428;0;0;0;0;0;0;0;0;0;0;222962.016179799;0;42567.8108292;0;21.04.2022
Baden-Württemberg;2018;"Umw-Verbrauch: Kokereien";LAK3);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.04.2022
Baden-Württemberg;2018;"Umw-Verbrauch: Steinkohlenbergbau, Braunkohlenbergbau";LAK3);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.04.2022
Baden-Württemberg;2018;"Umw-Verbrauch: Kraftwerke, Heizwerke";LAK3);12750.3450052756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12750.3450052756;0;0;0;21.04.2022
Baden-Württemberg;2018;"Umw-Verbrauch: Erdöl- und Erdgasgewinnung";LAK3);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.04.2022
Baden-Württemberg;2018;"Umw-Verbrauch: Mineralölverarbeitung (einschl Stein- und Braunkohlenbrikettfabriken)";LAK3);40210.8976453615;0;0;0;0;0;0;0;0;0;0;0.270144941396677;0;94.661;673.779567140098;6617.28891356902;0;2454.53635505018;24896.141570739;0;0;3283.08673446319;0;0;0;0;0;11.995855058603322;0;2176.5745044;0;2.563;0;21.04.2022
Baden-Württemberg;2018;"Umw-Verbrauch: Sonstige Energieerzeuger";LAK3);2696.7087607647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;846.091288364699;0;0;0;0;0;0;0;649.1332008;0;1201.4842716;0;21.04.2022
Baden-Württemberg;2018;"Umw-Verbrauch: Insgesamt";LAK3);55657.9514114018;0;0;0;0;0;0;0;0;0;0;0.270144941396677;0;94.661;673.779567140098;6617.28891356902;0;2454.53635505018;24896.141570739;0;0;4129.17802282789;0;0;0;0;0;11.995855058603322;0;15576.0527104756;0;1204.0472716;0;21.04.2022
Baden-Württemberg;2018;"Fackel- und Leitungsverluste";LAK3);14751.6922853189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198.825477544741;0;239.58;0;0;0;0;0;9037.00440777416;0;5276.2824;0;21.04.2022
Baden-Württemberg;2018;"Energieangebot nach Umwandlungsbilanz";LAK3);1072801.83505405;2051.76042612759;0;1513.506;0;0;857.631920239899;6161.91169289385;0;1632.22839940743;102990.506323839;207244.181253136;13593.3023615721;102545.489827767;505.442398320981;1536.95;21572.7134734389;9078.33878714678;0;0;0;226926.202131971;4.538;127.771912584668;0;0;6850.197;88110.59626838278;9884.56428460422;227223.057237024;0;36087.4811576;6303.464197996058;21.04.2022
Baden-Württemberg;2018;"Nichtenergetischer Verbrauch";LAK3);25216.2624114225;0;0;143.695;0;0;0;1572.07491847701;0;1632.22839940743;0;1.25973838991575;0;0.052;0;0;20945.1150935381;6.543;0;0;0;914.07;1.141;0;0;0;0;0.083261610084246;0;0;0;0;0;21.04.2022
Baden-Württemberg;2018;"Statistische Differenzen";LAK3);4538.19864240001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4538.19864240001;0;21.04.2022
Baden-Württemberg;2018;Endenergieverbrauch;LAK3);1052123.77128503;2051.76042612759;0;1369.811;0;0;857.631920239899;4589.83677441684;0;0;102990.506323839;207242.921514746;13593.3023615721;102545.437827767;505.442398320981;1536.95;627.598379900799;9071.79578714678;0;0;0;226012.132131971;3.397;127.771912584668;0;0;6850.197;88110.51300677267;9884.56428460422;227223.057237024;0;40625.6798;6303.464197996058;21.04.2022
Baden-Württemberg;2018;"Gew Steine u Erden, sonst Bergbau, Verarbeitendes Gewerbe insgesamt";LAK3);223125.408087634;1965.76988155118;0;1369.811;0;0;0.128;4589.83677441684;0;0;0;22.3910760280558;0;6188.56074616731;505.442398320981;1536.95;470.179;611.694;0;0;0;70229.3276937703;3.397;123.576772584668;0;0;2.997;16302.353778398521;61.192;98019.7407684;0;14818.596;6303.464197996058;21.04.2022
Baden-Württemberg;2018;Schienenverkehr;LAK3);6182.87280609686;0;0;0;0;0;0;0;0;0;0;920.091158318632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.9588477782314;0;5209.8228;0;0;0;21.04.2022
Baden-Württemberg;2018;Straßenverkehr;LAK3);309448.193310003;0;0;0;0;0;0;0;0;0;100267.61121638;191258.94904006;0;0;0;0;0;1840.89352045156;0;0;0;489.162763099328;0;0;0;0;0;15447.5867700123;0;143.99;0;0;0;21.04.2022
Baden-Württemberg;2018;Luftverkehr;LAK3);13557.5616384;0;0;0;0;0;0;0;0;0;121.7085984;0;13435.85304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.04.2022
Baden-Württemberg;2018;"Küsten- und Binnenschifffahrt";LAK3);469.593399646326;0;0;0;0;0;0;0;0;0;0;440.043597456737;0;4.2216576;0;0;0;0;0;0;0;0;0;0;0;0;0;25.3281445895889;0;0;0;0;0;21.04.2022
Baden-Württemberg;2018;"Verkehr insgesamt";LAK3);329658.221154146;0;0;0;0;0;0;0;0;0;100389.31981478;192619.083795835;13435.85304;4.2216576;0;0;0;1840.89352045156;0;0;0;489.162763099328;0;0;0;0;0;15525.8737623801;0;5353.8128;0;0;0;21.04.2022
Baden-Württemberg;2018;Haushalte;LAK3);315397.662971869;66.389758680313;0;0;0;0;857.425478320707;0;0;0;952.815571083848;0;0;85061.519616;0;0;157.419379900799;3372.57310893165;0;0;0;93081.3946399467;0;0;0;0;6551.50937274919;44162.142;9078.83444625563;57050.7136;0;15004.926;0;21.04.2022
Baden-Württemberg;2018;"Gewerbe, Handel, Dienstleistungen u übrige Verbraucher";LAK3);183942.479071381;19.6007858960924;0;0;0;0;0.0784419191919192;0;0;0;1648.37093797506;14601.4466428826;157.449321572139;11291.135808;0;0;0;3246.63515776358;0;0;0;62212.2470351543;0;4.19514000000001;0;0;295.690627250806;12120.143465994102;744.537838348592;66798.7900686242;0;10802.1578;0;21.04.2022
Baden-Württemberg;2018;"Haushalte, Gewerbe, Handel und Dienstleistungen u übrige Verbraucher";LAK3);499340.14204325;85.9905445764054;0;0;0;0;857.503920239899;0;0;0;2601.18650905891;14601.4466428826;157.449321572139;96352.655424;0;0;157.419379900799;6619.20826669522;0;0;0;155293.641675101;0;4.19514000000001;0;0;6847.2;56282.2854659941;9823.37228460422;123849.503668624;0;25807.0838;0;21.04.2022
Baden-Württemberg;2019;Gewinnung;;216527.374062607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.37632479638009;2998.043742857143;16198.387272;10471.4970459315;25574.9448;133763.7749462432;10804.4205897784;0;0;0;16711.929341;09.03.2022
Baden-Württemberg;2019;Bezüge;;1393499.87040013;118323.41081;0;1251.68183;0;0;823.04661644;5750.287413668;618619.261962235;0;0;33677.8632388267;15492.7313624269;28385.105577792;0.000000000000454747350;0;0;0;0;0;0;276070.560097758;0;0;0;0;0;12021.2425840227;0;53800.6025433225;229284.076363636;0;0;09.03.2022
Baden-Württemberg;2019;Bestandsentnahmen;;494.4486;0;0;38.60817;0;0;0;0;0;0;0;3.39776679433818;0;0;432.13384;0;0;3.43534;0;0;0;0;0;0;0;0;0;8.175028205661862;0;0;0;0;8.69845500000004;09.03.2022
Baden-Württemberg;2019;Energieaufkommen;;1610521.69306273;118323.41081;0;1290.29;0;0;823.04661644;5750.287413668;618619.261962235;0;0;33681.261005621;15492.7313624269;28385.105577792;432.13384;0;0;3.43534;0;0;0;276070.560097758;4.37632479638009;2998.043742857143;16198.387272;10471.4970459315;25574.9448;145793.1925584715;10804.4205897784;53800.6025433225;229284.076363636;0;16720.627796;09.03.2022
Baden-Württemberg;2019;Lieferungen;;168188.398118355;0;0;0;0;0;0;0;0;7020.30765053632;98404.1872366416;0;0;0;14584.328857626;7847.620602;21899.2261407738;18432.7276307773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09.03.2022
Baden-Württemberg;2019;Bestandsaufstockungen;;7910.44964615404;7619.11581;0;0;0;0;0.03656;23.45543;0;0;0;0;0;214.18224;0;8.13283;2.84136;0;0;0;0;1.63019615404338;0.00118;0;0;0;0;36.835139999999996;0;0;0;0;4.21889999999997;09.03.2022
Baden-Württemberg;2019;Primärenergieverbrauch;;1434422.84529823;110704.295;0;1290.29;0;0;823.01005644;5726.831983668;618619.261962235;-7020.30765053632;-98404.1872366416;33681.261005621;15492.7313624269;28170.923337792;-14152.195017626;-7855.753432;-21902.0675007738;-18429.2922907773;0;0;0;276068.929901604;4.37514479638009;2998.043742857143;16198.387272;10471.4970459315;25574.9448;145756.35741847148;10804.4205897784;53800.6025433225;229284.076363636;0;16716.408896;09.03.2022
Baden-Württemberg;2019;"Umw-Einsatz: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Einsatz: Steinkohlen- und Braunkohlenbrikettfabriken";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Einsatz: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";LAK2);98930.49682;82761.73;0;0;0;0;0;0;0;0;0;0;0;741.632;295.059;0;0;0;0;0;0;1411.937;0;28.857999999999997;0;0;0;9914.02532;0;0;0;0;3777.2555;09.03.2022
Baden-Württemberg;2019;"Umw-Einsatz: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;60379.50646;24260.642;0;0;0;0;0;0;0;0;0;0;0;72.356;55.724;0;0;0;0;0;0;17081.792;0;116.61600000000001;0;0;0;13851.697959999998;0;0;0;0;4940.6785;09.03.2022
Baden-Württemberg;2019;"Umw-Einsatz: Industriewärmekraftwerke";;25169.8408736421;856.133565909387;0;0;0;0;0;31.8352060155733;0;0;0;0;0;45.4318798380295;164.825871856651;927.539659432888;0;716.278934193041;1192.96981037261;0;0;13193.5103115572;0;27.7702385702648;0;0;0;6007.368606345581;0;0;0;0;2006.176789550856;09.03.2022
Baden-Württemberg;2019;"Umw-Einsatz: Kernkraftwerke";;229284.076363636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;229284.076363636;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Einsatz: Wasserkraftwerke";;24067.349136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16198.387272;0;0;0;0;7868.961864;0;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Einsatz: Windkraft-, Fotovoltaik- und andere Anlagen";;55844.3658145988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2487.084142857143;0;10471.4970459315;19014.03;23871.754625810096;0;0;0;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Einsatz: Heizwerke";LAK2);14407.57872;870.715;0;0;0;0;0;184.14;0;0;0;0;0;252.59856;9.505;0;0;3.215;0;0;0;10163.47337;0;4.98318;0;0;9.5508;2654.1068099999998;0;122.334;0;0;132.957;09.03.2022
Baden-Württemberg;2019;"Umw-Einsatz: Hochöfen, Konverter";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Einsatz: Raffinerien";;621631.653429653;0;0;0;0;0;0;0;618619.261962235;747.887781171298;0;0;0;0;0;0;2264.50368624651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Einsatz: Sonstige Energieerzeuger";;85.1384681642276;0;0;0;0;0;0;0;0;0;0;4.08485367391717;0;0;0;0;0;0.740571428571429;0;0;0;38.4252706723075;0.0081447963800905;0;0;0;0;0.264467593051158;0;4.67366400000028;0;0;36.941496;09.03.2022
Baden-Württemberg;2019;"Umw-Einsatz: Insgesamt";;1129800.00608569;108749.220565909;0;0;0;0;0;215.975206015573;618619.261962235;747.887781171298;0;4.08485367391717;0;1112.01843983803;525.113871856651;927.539659432888;2264.50368624651;720.234505621612;1192.96981037261;0;0;41889.1379522296;0.0081447963800905;2665.311561427403;16198.387272;10471.4970459315;19023.5808;56299.2177897487;0;7995.969528;229284.076363636;0;10894.009285550861;09.03.2022
Baden-Württemberg;2019;"Umw-Ausstoß: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Ausstoß: Steinkohlen- und Braunkohlenbrikettfabriken";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Ausstoß: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";LAK2);40040.48268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40040.48268;0;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Ausstoß: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;46741.6745408571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15171.662232;0;31570.0123088571;0;09.03.2022
Baden-Württemberg;2019;"Umw-Ausstoß: Industriewärmekraftwerke";;13127.454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13127.454;0;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Ausstoß: Kernkraftwerke";;75663.7452;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75663.7452;0;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Ausstoß: Wasserkraftwerke";;21844.285488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21844.285488;0;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Ausstoß: Windkraft-, Fotovoltaik- und andere Anlagen";;40952.7722336055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39778.3302548055;0;1174.4419788;0;09.03.2022
Baden-Württemberg;2019;"Umw-Ausstoß: Heizwerke";LAK2);12381.0719271429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12381.0719271429;0;09.03.2022
Baden-Württemberg;2019;"Umw-Ausstoß: Hochöfen, Konverter";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Ausstoß: Raffinerien";;617524.565196104;0;0;0;0;0;0;0;0;9149.206484;202440.753356724;176032.904151888;0;96840.539590848;15748.559017626;17096.126432;44046.2095790414;29900.666562354;26269.600021623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Ausstoß: Sonstige Energieerzeuger";;37.4888639029614;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37.4888639029614;0;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Ausstoß: Insgesamt";;868313.540129613;0;0;0;0;0;0;0;0;9149.206484;202440.753356724;176032.904151888;0;96840.539590848;15748.559017626;17096.126432;44046.2095790414;29900.666562354;26269.600021623;0;0;0;0;0;0;0;0;0;0;205663.448718708;0;45125.5262148;0;09.03.2022
Baden-Württemberg;2019;"Umw-Verbrauch: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Verbrauch: Steinkohlenbergbau, Braunkohlenbergbau";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Verbrauch: Kraftwerke, Heizwerke";;11167.6758459315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11167.6758459315;0;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Verbrauch: Erdöl- und Erdgasgewinnung";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09.03.2022
Baden-Württemberg;2019;"Umw-Verbrauch: Mineralölverarbeitung (einschl Stein- und Braunkohlenbrikettfabriken)";;39692.7808272321;0;0;0;0;0;0;0;0;0;0;0.288332362894567;0;87.73;412.613441876645;6477.77534056711;0.259;2204.09306580696;25076.6301896274;0;0;3243.66738375403;0;0;0;0;0;0.6986676371054328;0;2186.2924056;0;2.733;0;09.03.2022
Baden-Württemberg;2019;"Umw-Verbrauch: Sonstige Energieerzeuger";;3135.08999600064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1306.76458760064;0;0;0;0;0;0;0;660.9192444;0;1167.406164;0;09.03.2022
Baden-Württemberg;2019;"Umw-Verbrauch: Insgesamt";;53995.5466691643;0;0;0;0;0;0;0;0;0;0;0.288332362894567;0;87.73;412.613441876645;6477.77534056711;0.259;2204.09306580696;25076.6301896274;0;0;4550.43197135466;0;0;0;0;0;0.6986676371054328;0;14014.8874959315;0;1170.139164;0;09.03.2022
Baden-Württemberg;2019;"Fackel- und Leitungsverluste";;14419.8512866893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64.6200662735244;0;218.214;0;0;0;0;0;9208.57762041576;0;4928.4396;0;09.03.2022
Baden-Württemberg;2019;"Energieangebot nach Umwandlungsbilanz";;1104520.98136467;1955.07443409061;0;1290.29;0;0;823.01005644;5510.85677765243;0;1381.01105229238;104036.566120082;209709.791971472;15492.7313624269;123811.714488802;658.636686266705;1835.058;19879.379392021;8547.04670014814;0;0;0;229564.739911747;4.367;114.51818142973501;0;0;6551.364;89456.44096108574;10804.4205897784;228244.616617684;0;39026.9474508;5822.399610449141;09.03.2022
Baden-Württemberg;2019;"Nichtenergetischer Verbrauch";;23265.9099272216;0;0;118.184;0;0;0;1592.078983668;0;1381.01105229238;0;0;0;0.202;0;0;19247.9538912612;5.851;0;0;0;920.227;0.402;0;0;0;0;0;0;0;0;0;0;09.03.2022
Baden-Württemberg;2019;"Statistische Differenzen";;3421.6779492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3421.6779492;0;09.03.2022
Baden-Württemberg;2019;Endenergieverbrauch;;1084676.74938665;1955.07443409061;0;1172.106;0;0;823.01005644;3918.77779398443;0;0;104036.566120082;209709.791971472;15492.7313624269;123811.512488802;658.636686266705;1835.058;631.425500759832;8541.19570014814;0;0;0;228644.512911747;3.965;114.51818142973501;0;0;6551.364;89456.44096108574;10804.4205897784;228244.616617684;0;42448.6254;5822.399610449141;09.03.2022
Baden-Württemberg;2019;"Gew Steine u Erden, sonst Bergbau, Verarbeitendes Gewerbe insgesamt";;216296.765140351;1955.07443409061;0;1172.106;0;0;0.13;3918.77779398443;0;0;0;22.9050477728753;0;5992.96812016197;658.636686266705;1835.058;470.841;665.792;0;0;0;69075.9023046887;3.965;106.3937614297353;0;0;2.964;16379.169701907162;74.136;94259.8706796;0;13879.675;5822.399610449141;09.03.2022
Baden-Württemberg;2019;Schienenverkehr;;5903.26563008078;0;0;0;0;0;0;0;0;0;0;921.258527989357;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51.8863020914194;0;4930.1208;0;0;0;09.03.2022
Baden-Württemberg;2019;Straßenverkehr;;312196.361646343;0;0;0;0;0;0;0;0;0;101156.819966924;193584.45503359;0;0;0;0;0;1540.84098855871;0;0;0;603.338194533614;0;0;0;0;0;15096.1274627371;0;214.78;0;0;0;09.03.2022
Baden-Württemberg;2019;Luftverkehr;;15100.7780596;0;0;0;0;0;0;0;0;0;188.75457;0.4350096;14911.58848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09.03.2022
Baden-Württemberg;2019;"Küsten- und Binnenschifffahrt";;423.650211061207;0;0;0;0;0;0;0;0;0;0;400.547186082329;0;0.5437632;0;0;0;0;0;0;0;0;0;0;0;0;0;22.559261778878;0;0;0;0;0;09.03.2022
Baden-Württemberg;2019;"Verkehr insgesamt";;333624.055547085;0;0;0;0;0;0;0;0;0;101345.574536924;194906.695757261;14911.58848;0.5437632;0;0;0;1540.84098855871;0;0;0;603.338194533614;0;0;0;0;0;15170.5730266074;0;5144.9008;0;0;0;09.03.2022
Baden-Württemberg;2019;Haushalte;;343696.264330728;0;0;0;0;0;822.42916444;0;0;0;1021.2290111835;0;0;103615.4221824;0;0;160.584500759832;3171.00249635185;0;0;0;96612.3410563561;0;0;0;0;6267.53972477064;45215.262;9871.82899446629;60996.5652;0;15942.06;0;09.03.2022
Baden-Württemberg;2019;"Gewerbe, Handel, Dienstleistungen u übrige Verbraucher";;191059.664368482;0;0;0;0;0;0.450892;0;0;0;1669.76257197529;14780.1911664379;581.142882426908;14202.57842304;0;0;0;3163.56021523758;0;0;0;62352.9313561683;0;8.12442;0;0;280.860275229358;12691.436232571192;858.455595312112;67843.2799380836;0;12626.8904;0;09.03.2022
Baden-Württemberg;2019;"Haushalte, Gewerbe, Handel und Dienstleistungen u übrige Verbraucher";;534755.928699211;0;0;0;0;0;822.88005644;0;0;0;2690.99158315879;14780.1911664379;581.142882426908;117818.00060544;0;0;160.584500759832;6334.56271158943;0;0;0;158965.272412524;0;8.12442;0;0;6548.4;57906.698232571194;10730.2845897784;128839.845138084;0;28568.9504;0;09.03.2022
Baden-Württemberg;2020;Gewinnung;p);219529.78720926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.03785;3001.44929;14867.733816;10749.202263807;27391.9962;134758.14433963582;11925.5001398174;0;0;0;16831.72331;25.03.2022
Baden-Württemberg;2020;Bezüge;p);1221298.55440081;79531.56986;0;1081.17762;0;0;742.52072598;6635.788283668;579477.745450324;0;0;23483.1703920736;6268.08330572949;46033.3215550104;0;0;0;0;0;0;0;264359.286195901;0;0;0;0;0;15327.1746767685;0;77122.7163353558;121236;0;0;25.03.2022
Baden-Württemberg;2020;Bestandsentnahmen;p);6466.04932;6265.69614;0;0;0;0;0.00626;0;0;0;0;0;0;0;85.89102;0;0;0;0;0;0;0;0;0;0;0;0;20.355079999999997;0;0;0;0;94.10082;25.03.2022
Baden-Württemberg;2020;Energieaufkommen;p);1447294.39093007;85797.266;0;1081.17762;0;0;742.52698598;6635.788283668;579477.745450324;0;0;23483.1703920736;6268.08330572949;46033.3215550104;85.8910199999991;0;0;0;0;0;0;264359.286195901;4.03785;3001.44929;14867.733816;10749.202263807;27391.9962;150105.67409640434;11925.5001398174;77122.7163353558;121236;0;16925.82413;25.03.2022
Baden-Württemberg;2020;Lieferungen;p);164200.951742156;0;0;0;0;0;0;0;0;10397.9738362665;107497.201643186;0;0;0;12099.157961421;7346.50579;10598.4127966215;16261.6997146615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.03.2022
Baden-Württemberg;2020;Bestandsaufstockungen;p);4118.55845;0;0;8.35762;0;0;0;16.8113;0;0;0;6.70004075946221;0;3926.44553;0;56.17973;0.67449;12.99576;0;0;0;0;0.00885;0;0;0;0;46.629829240537795;0;0;0;0;43.7553;25.03.2022
Baden-Württemberg;2020;Primärenergieverbrauch;p);1278974.88073792;85797.266;0;1072.82;0;0;742.52698598;6618.976983668;579477.745450324;-10397.9738362665;-107497.201643186;23476.4703513141;6268.08330572949;42106.8760250104;-12013.266941421;-7402.68552;-10599.0872866215;-16274.6954746615;0;0;0;264359.286195901;4.029;3001.44929;14867.733816;10749.202263807;27391.9962;150059.04426716384;11925.5001398174;77122.7163353558;121236;0;16882.068830000004;25.03.2022
Baden-Württemberg;2020;"Umw-Einsatz: Kokereien";p);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.03.2022
Baden-Württemberg;2020;"Umw-Einsatz: Steinkohlen- und Braunkohlenbrikettfabriken";p);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.03.2022
